station_id,Station_Name,num_bikes_available,num_docks_available,num_ebikes_available,capacity,station_lat,station_lon,last_updated_date
589,17th & Upshur St NW,3,16,0,19,38.942146,-77.038684,2020-07-17 08:41:35
590,Grant Circle,3,16,0,19,38.942024743273045,-77.01822102069855,2020-07-17 08:41:35
591,14th & Otis Pl NW,3,16,0,19,38.934405,-77.032687,2020-07-17 08:41:35
592,John McCormack Rd NE,4,15,0,19,38.938889,-76.997226,2020-07-17 08:41:35
593,West Hyattsville Metro,13,2,0,17,38.955349,-76.96808399999999,2020-07-17 08:41:35
594,Capitol Heights Metro,11,8,0,19,38.888524,-76.913188,2020-07-17 08:41:35
595,Prince George's Plaza Metro,11,6,0,17,38.965742,-76.954803,2020-07-17 08:41:35
596,Riverdale Park Town Center,17,0,0,17,38.962119,-76.935578,2020-07-17 08:41:35
597,The Mall at Prince Georges,14,3,0,17,38.968841999999995,-76.954171,2020-07-17 08:41:35
598,Wheaton Library & Community Rec Center,1,10,0,11,39.047322799999996,-77.0510969,2020-07-17 08:41:35
599,Edgewood Rec Center,8,5,0,15,38.924144,-77.002098,2020-07-17 08:41:35
601,8th & K St NE,7,8,0,15,38.90273216425078,-76.99514991079924,2020-07-17 08:41:35
602,Kingman Island/The Fields at RFK,10,7,0,19,38.895954557007535,-76.9678448436025,2020-07-17 08:41:35
603,Kenilworth Terrace & Hayes St. NE,14,5,0,19,38.90046848783359,-76.94728732109071,2020-07-17 08:41:35
604,National Harbor Carousel,6,7,0,15,38.7859,-77.0167,2020-07-17 08:41:35
605,Valley Ave & Wheeler Rd SE,3,15,0,19,38.836645781757504,-76.99358886515256,2020-07-17 08:41:35
606,Ridge Rd Community Center,2,17,0,19,38.876227445751475,-76.94098126958123,2020-07-17 08:41:35
607,Fort Stanton Rec Center,7,12,2,19,38.857369037587524,-76.97768801437633,2020-07-17 08:41:35
608,Reservoir Rd & 38th St NW,11,8,0,19,38.91261359469192,-77.07432264076488,2020-07-17 08:41:35
609,22nd & H St NW,9,8,0,17,38.898925467168425,-77.04885238395946,2020-07-17 08:41:35
610,8th & H St NE,4,14,0,19,38.899941626884754,-76.99489653110506,2020-07-17 08:41:35
611,Hardy Rec Center,2,13,0,17,38.90970086204467,-77.08564639091493,2020-07-17 08:41:35
612,The Shoppes @ Burnt Mills,19,0,0,19,39.0313141,-77.00412170000001,2020-07-17 08:41:35
613,Briggs Chaney & Castle Dr,8,9,0,19,39.081638,-76.945495,2020-07-17 08:41:35
614,White Oak Rec Center,12,3,0,15,39.0461435,-76.9757228,2020-07-17 08:41:35
615,Briggs Chaney Park & Ride,16,7,0,23,39.0778751,-76.9418666,2020-07-17 08:41:35
616,Stewart & April,11,8,0,19,39.0449444,-76.9811552,2020-07-17 08:41:35
617,Stewart Ln & Old Columbia Pike,8,11,0,19,39.0456521,-76.9854381,2020-07-17 08:41:35
618,New Hampshire & Lockwood,2,17,0,19,39.0391022,-76.99182370000001,2020-07-17 08:41:35
619,Castle Blvd & Castle Ln,3,15,1,19,39.085314000000004,-76.940547,2020-07-17 08:41:35
620,Oak Leaf & Lockwood,4,15,0,19,39.0379809,-76.9945391,2020-07-17 08:41:35
621,White Oak Transit Center,7,12,0,19,39.04104,-76.987125,2020-07-17 08:41:35
622,Wilson Blvd. & N. Vermont St.,3,7,0,12,38.87947660895433,-77.11456328630446,2020-07-17 08:41:35
623,Oklahoma Ave & Benning Rd NE,17,2,0,19,38.8974996,-76.9695094,2020-07-17 08:41:35
624,Minnesota Ave & R St SE,18,1,0,19,38.869336499999996,-76.97851899999999,2020-07-17 08:41:35
625,Vy Reston Heights,4,7,0,11,38.949008,-77.355299,2020-07-17 08:41:35
626,1st & K St NE,7,10,0,17,38.902386,-77.005649,2020-07-17 08:41:35
628,Wheeler Ave & S. Floyd St.,6,6,0,12,38.808161,-77.100796,2020-07-17 08:41:35
629,N. Beauregard St. & Berkley St.,12,7,1,19,38.840796999999995,-77.108938,2020-07-17 08:41:35
630,Mt Vernon Trail & S. Washington St.,4,7,0,15,38.7930647,-77.049436,2020-07-17 08:41:35
632,Eisenhower Ave & Ike Dr,2,13,0,15,38.802738,-77.0824626,2020-07-17 08:41:35
633,Capitol Ave & Kendall St NE,2,17,0,19,38.910993,-76.985854,2020-07-17 08:41:35
